filename,x,y,z
Synthetic\s_SW_t_EM\EM_64253_m144.jpg,-1.9284612,7.3484426,2.6576664
Synthetic\s_SW_t_EM\EM_64442_m57.jpg,1.5448632,8.301922,1.360545
Synthetic\s_SW_t_EM\EM_64472_m166.jpg,1.6889356,8.391682,1.2102075
Synthetic\s_SW_t_EM\EM_64511_m109.jpg,-1.7930208,7.3272266,2.4907894
Synthetic\s_SW_t_EM\EM_64528_m59.jpg,-1.015081,7.487928,2.1417556
Synthetic\s_SW_t_EM\EM_64653_m104.jpg,-2.035447,7.0307765,2.6661732
Synthetic\s_SW_t_EM\EM_64655_m129.jpg,-1.8244069,7.2667775,2.5906138
Synthetic\s_SW_t_EM\EM_64662_m88.jpg,-1.6933796,7.1549497,2.77054
Synthetic\s_SW_t_EM\EM_64667_m13.jpg,-1.6899714,6.8908525,3.0169542
Synthetic\s_SW_t_EM\EM_64680_m119.jpg,-1.6381317,7.112445,2.307258
Synthetic\s_SW_t_EM\EM_64684_m66.jpg,-1.733973,7.3834662,2.3546622
Synthetic\s_SW_t_EM\EM_65316_m72.jpg,-1.2712169,7.6246147,2.3670921
Synthetic\s_SW_t_EM\EM_65380_m127.jpg,-1.5922948,7.1046414,2.4768565
Synthetic\s_SW_t_EM\EM_65442_m168.jpg,2.1227028,8.196997,1.627843
Synthetic\s_SW_t_EM\EM_65455_m114.jpg,1.3697306,7.8141146,1.9117626
Synthetic\s_SW_t_EM\EM_65461_m24.jpg,1.1765906,7.9305696,1.9062529
Synthetic\s_SW_t_EM\EM_65475_m31.jpg,1.5132217,7.877188,1.7551552
Synthetic\s_SW_t_EM\EM_65478_m128.jpg,1.5846075,8.134361,1.1940304
Synthetic\s_SW_t_EM\EM_65571_m41.jpg,-1.7628629,7.2224183,2.32989
Synthetic\s_SW_t_EM\EM_65578_m161.jpg,0.6237893,8.028578,1.6851195
Synthetic\s_SW_t_EM\EM_66068_m100.jpg,0.8197922,7.8996534,2.0482845
Synthetic\s_SW_t_EM\EM_66138_m147.jpg,1.3036022,8.000243,1.9490782
Synthetic\s_SW_t_EM\EM_6704_m123.jpg,-0.81803614,7.6031528,2.402844
Synthetic\s_SW_t_EM\EM_67137_m150.jpg,1.502299,7.794205,1.4811999
Synthetic\s_SW_t_EM\EM_67142_m71.jpg,1.5892805,7.8205404,1.3934078
Synthetic\s_SW_t_EM\EM_67201_m153.jpg,-1.8873718,7.1092863,2.9044783
Synthetic\s_SW_t_EM\EM_67251_m149.jpg,0.2697785,8.144458,1.6321894
Synthetic\s_SW_t_EM\EM_67259_m63.jpg,-1.346752,7.0386696,2.3675866
Synthetic\s_SW_t_EM\EM_67262_m5.jpg,-1.4956326,7.1298304,2.6318097
Synthetic\s_SW_t_EM\EM_67276_m111.jpg,-1.1606,7.1277723,1.9720243
Synthetic\s_SW_t_EM\EM_67388_m162.jpg,-1.8701367,6.9647493,2.8174045
Synthetic\s_SW_t_NW\EM_22986_SE_6000_m62.jpg,-1.274008,6.224239,2.5309658
Synthetic\s_SW_t_NW\NW_10423_NW_m40.jpg,1.8664936,5.7663646,1.2223786
Synthetic\s_SW_t_NW\NW_10423_SE_m167.jpg,-0.011866566,5.645138,1.1789615
Synthetic\s_SW_t_NW\NW_12750_NW_m17.jpg,0.75005406,5.1707067,1.4208848
Synthetic\s_SW_t_NW\NW_12750_SE_m25.jpg,-0.0703526,5.362963,1.3632907
Synthetic\s_SW_t_NW\NW_12992_NW_m4.jpg,1.3864679,7.9954796,1.0112956
Synthetic\s_SW_t_NW\NW_12992_SE_m138.jpg,0.40522817,6.3350916,0.94942814
Synthetic\s_SW_t_NW\NW_12993_NW_6000_m84.jpg,-1.5169203,6.8700905,2.441638
Synthetic\s_SW_t_NW\NW_13027_SE_6000_m79.jpg,0.5008514,5.531396,1.5579998
Synthetic\s_SW_t_NW\NW_13080_NW_m29.jpg,-0.35552627,5.4792438,1.9391358
Synthetic\s_SW_t_NW\NW_13080_SE_m56.jpg,1.4006082,6.456613,0.9740247
Synthetic\s_SW_t_NW\NW_13097_NW_m147.jpg,-0.40975982,6.007969,1.3707331
Synthetic\s_SW_t_NW\NW_13097_SE_m31.jpg,0.6185103,5.9616055,1.3025892
Synthetic\s_SW_t_NW\NW_15620_NW_m142.jpg,-0.22358035,5.8012924,2.001852
Synthetic\s_SW_t_NW\NW_15666_SE_m50.jpg,0.17841089,5.4591722,1.9611442
Synthetic\s_SW_t_NW\NW_15677_NW_m171.jpg,1.5267469,7.2906675,1.3024368
Synthetic\s_SW_t_NW\NW_15677_SE_m157.jpg,0.5951035,5.696035,1.2142011
Synthetic\s_SW_t_NW\NW_16774_NW_6000_m88.jpg,1.3477868,6.0861387,0.8440098
Synthetic\s_SW_t_NW\NW_17302_NW_m168.jpg,0.71259135,5.5361023,1.412905
Synthetic\s_SW_t_NW\NW_17302_SE_6000_m72.jpg,0.7500638,6.1307144,1.2980071
Synthetic\s_SW_t_NW\NW_17302_SE_m159.jpg,1.2132479,5.467182,1.4818103
Synthetic\s_SW_t_NW\NW_19545_NW_6000_m9.jpg,-1.4353093,6.962981,2.9499364
Synthetic\s_SW_t_NW\NW_19683_NW_m18.jpg,0.9593488,5.9622645,1.7976213
Synthetic\s_SW_t_NW\NW_19683_SE_6000_m94.jpg,1.6666634,6.8009357,1.5198392
Synthetic\s_SW_t_NW\NW_19683_SE_m41.jpg,1.4781756,6.1191483,0.9066736
Synthetic\s_SW_t_NW\NW_19728_NW_m59.jpg,-0.08371698,5.39334,1.9852283
Synthetic\s_SW_t_NW\NW_19728_SE_6000_m74.jpg,1.46686,6.0150304,1.4112542
Synthetic\s_SW_t_NW\NW_19756_NW_m23.jpg,1.8228488,6.750198,1.1371815
Synthetic\s_SW_t_NW\NW_19756_SE_m161.jpg,0.9264991,5.3792276,1.340668
Synthetic\s_SW_t_NW\NW_20393_NW_m162.jpg,0.88494563,5.2324986,1.4537352
Synthetic\s_SW_t_NW\NW_20393_SE_m42.jpg,0.3882929,6.5091205,1.1233635
Synthetic\s_SW_t_NW\NW_20403_NW_6000_m97.jpg,0.6573628,5.1974516,1.3596007
Synthetic\s_SW_t_NW\NW_20639_NW_6000_m70.jpg,1.5867699,6.2415533,0.9004685
Synthetic\s_SW_t_NW\NW_20683_NW_m34.jpg,0.11137676,5.369456,1.2410363
Synthetic\s_SW_t_NW\NW_20683_SE_m38.jpg,0.7358794,5.409297,1.333067
Synthetic\s_SW_t_NW\NW_20684_NW_6000_m91.jpg,0.03687904,5.9678206,1.6167599
Synthetic\s_SW_t_NW\NW_22811_NW_m43.jpg,-0.2173631,5.2821875,1.6370925
Synthetic\s_SW_t_NW\NW_22811_SE_m153.jpg,-0.24433161,5.6782513,1.4217715
Synthetic\s_SW_t_NW\NW_23842_NW_m139.jpg,0.5523494,5.8589864,1.4038913
Synthetic\s_SW_t_NW\NW_23842_SE_6000_m71.jpg,-0.8226783,5.20128,1.4111468
Synthetic\s_SW_t_NW\NW_24832_NW_m35.jpg,1.5542372,7.430954,1.1702386
Synthetic\s_SW_t_NW\NW_24832_SE_m27.jpg,0.57949346,7.9060993,1.1956038
Synthetic\s_SW_t_NW\NW_24840_NW_6000_m87.jpg,-0.70803857,6.5164666,1.7841839
Synthetic\s_SW_t_NW\NW_24841_NW_m140.jpg,1.6861925,6.298895,0.9689923
Synthetic\s_SW_t_NW\NW_24843_SE_m148.jpg,-0.452996,5.9446273,1.922673
Synthetic\s_SW_t_NW\NW_24905_NW_m152.jpg,1.9231302,5.7581925,1.1651962
Synthetic\s_SW_t_NW\NW_24905_SE_m170.jpg,0.65059036,5.121726,1.401738
Synthetic\s_SW_t_NW\NW_25461_SE_m54.jpg,0.43189362,6.036773,1.3421052
Synthetic\s_SW_t_NW\NW_25551_NW_m48.jpg,0.49527508,7.7400703,2.0475593
Synthetic\s_SW_t_NW\NW_25551_SE_m19.jpg,0.37581733,8.037334,1.3260181
Synthetic\s_SW_t_NW\NW_27125_NW_6000_m78.jpg,1.9006337,5.845384,1.1703342
Synthetic\s_SW_t_NW\NW_27142_NW_m20.jpg,1.7228987,5.7026286,1.2208318
Synthetic\s_SW_t_NW\NW_28426_NW_m158.jpg,-1.4960667,6.2165184,1.8858963
Synthetic\s_SW_t_NW\NW_28426_SE_m45.jpg,-1.4540882,6.5791554,2.0018196
Synthetic\s_SW_t_NW\NW_28457_SE_m144.jpg,-0.9674235,5.2905188,1.4847057
Synthetic\s_SW_t_NW\NW_28470_NW_m24.jpg,0.9915062,5.862635,1.4830186
Synthetic\s_SW_t_NW\NW_28537_NW_m33.jpg,-0.86072767,6.5470114,1.9796187
Synthetic\s_SW_t_NW\NW_28537_SE_m163.jpg,0.2961064,5.667698,1.6409461
Synthetic\s_SW_t_NW\NW_28591_NW_m53.jpg,-1.3948648,5.882325,2.1948452
Synthetic\s_SW_t_NW\NW_28591_SE_m2.jpg,1.0233556,6.1005764,0.9090083
Synthetic\s_SW_t_NW\NW_29757_NW_6000_m73.jpg,0.13627914,5.4326553,1.194021
Synthetic\s_SW_t_NW\NW_29757_NW_m155.jpg,2.4534347,5.799565,1.1361419
Synthetic\s_SW_t_NW\NW_29757_SE_m146.jpg,-0.60118645,5.093062,1.4705275
Synthetic\s_SW_t_NW\NW_29779_SE_m44.jpg,0.5644995,6.9259396,0.91642904
Synthetic\s_SW_t_NW\NW_29785_NW_m160.jpg,0.5840905,6.090132,1.0103556
Synthetic\s_SW_t_NW\NW_29785_SE_6000_m89.jpg,-1.659382,6.0537424,2.2641313
Synthetic\s_SW_t_NW\NW_29785_SE_m57.jpg,-1.1561732,5.8811574,2.2411215
Synthetic\s_SW_t_NW\NW_29877_NW_m145.jpg,0.5334875,5.9498253,1.3212932
Synthetic\s_SW_t_NW\NW_29903_NW_6000_m6.jpg,0.3151348,6.1046305,1.4120885
Synthetic\s_SW_t_NW\NW_29903_SE_m52.jpg,-0.58067745,5.2964187,1.6326948
Synthetic\s_SW_t_NW\NW_30562_NW_m16.jpg,1.46905,5.901491,1.4284075
Synthetic\s_SW_t_NW\NW_32049_NW_m51.jpg,-0.6878361,5.7882395,1.4376208
Synthetic\s_SW_t_NW\NW_32049_SE_m137.jpg,-0.47187984,5.091306,1.5606723
Synthetic\s_SW_t_NW\NW_32082_SE_m5.jpg,1.6826175,6.1749268,0.9221795
Synthetic\s_SW_t_NW\NW_32144_NW_6000_m8.jpg,0.4710872,6.0835147,1.0325286
Synthetic\s_SW_t_NW\NW_32144_SE_6000_m60.jpg,1.6859375,5.8834267,1.173747
Synthetic\s_SW_t_NW\NW_32152_NW_m36.jpg,0.62044793,6.0757084,0.992297
Synthetic\s_SW_t_NW\NW_32152_SE_m39.jpg,-0.86476314,5.3080935,1.4761515
Synthetic\s_SW_t_NW\NW_32183_NW_6000_m63.jpg,1.301383,6.1839495,0.9055732
Synthetic\s_SW_t_NW\NW_34135_NW_m164.jpg,0.999497,6.127581,1.4688585
Synthetic\s_SW_t_NW\NW_34135_SE_m3.jpg,0.62815624,5.661344,1.2544202
Synthetic\s_SW_t_NW\NW_36309_m100.jpg,-0.90842277,5.697723,1.7987156
Synthetic\s_SW_t_NW\NW_36330_m107.jpg,-1.5263655,6.023089,2.3723814
Synthetic\s_SW_t_NW\NW_36336_m104.jpg,0.45429018,5.941883,1.054413
Synthetic\s_SW_t_NW\NW_36341_m114.jpg,-0.21651615,4.754342,1.8428615
Synthetic\s_SW_t_NW\NW_36541_SE_m172.jpg,-0.9749159,5.140526,1.4680243
Synthetic\s_SW_t_NW\NW_36768_NW_6000_m90.jpg,1.1995708,6.1659184,0.79462546
Synthetic\s_SW_t_NW\NW_3692_SE_m46.jpg,1.4627807,6.0106153,0.9458392
Synthetic\s_SW_t_NW\NW_38469_NW_m37.jpg,-0.82160604,5.470483,1.983051
Synthetic\s_SW_t_NW\NW_4042_NW_6000_m92.jpg,1.6025748,5.832483,1.5153084
Synthetic\s_SW_t_NW\NW_40718_NW_6000_m77.jpg,1.6686753,7.3659964,1.52786
Synthetic\s_SW_t_NW\NW_40718_NW_m32.jpg,1.4826438,6.2767982,0.9549801
Synthetic\s_SW_t_NW\NW_4109_NW_m21.jpg,1.5105169,7.379864,0.8675893
Synthetic\s_SW_t_NW\NW_4213_NW_6000_m67.jpg,0.7388718,5.6862216,1.6055548
Synthetic\s_SW_t_NW\NW_4213_SE_6000_m7.jpg,0.9415171,7.812161,0.9929307
Synthetic\s_SW_t_NW\NW_4251_NW_m143.jpg,0.62205946,5.7227163,1.7616489
Synthetic\s_SW_t_NW\NW_4251_SE_m149.jpg,0.6630479,5.7965193,1.745904
Synthetic\s_SW_t_NW\NW_4259_NW_m26.jpg,1.6423014,6.161308,0.8597653
Synthetic\s_SW_t_NW\NW_43350_m110.jpg,-1.0382897,6.2261705,2.6606057
Synthetic\s_SW_t_NW\NW_43360_m129.jpg,-0.42482534,5.129477,1.5333725
Synthetic\s_SW_t_NW\NW_43365_m131.jpg,1.1203426,5.6787944,1.4346356
Synthetic\s_SW_t_NW\NW_45667_SE_m49.jpg,-1.1543493,5.9341326,2.310764
Synthetic\s_SW_t_NW\NW_46640_NW_m22.jpg,-1.4497083,6.6737475,2.7378683
Synthetic\s_SW_t_NW\NW_46640_SE_m14.jpg,1.698238,7.16041,1.1667585
Synthetic\s_SW_t_NW\NW_47170_NW_m30.jpg,-0.761853,5.6493697,1.7268598
Synthetic\s_SW_t_NW\NW_47170_SE_m15.jpg,-0.286147,5.9726524,1.3551794
Synthetic\s_SW_t_NW\NW_47185_SE_6000_m86.jpg,-0.48100984,5.7149777,1.5863432
Synthetic\s_SW_t_NW\NW_47197_NW_m28.jpg,0.7602193,7.5870075,1.2102354
Synthetic\s_SW_t_NW\NW_47197_SE_m58.jpg,0.6105113,5.251659,1.4036187
Synthetic\s_SW_t_NW\NW_48057_m126.jpg,-0.79880923,5.966604,2.3869815
Synthetic\s_SW_t_NW\NW_48078_m10.jpg,-0.154446,5.3477054,1.61139
Synthetic\s_SW_t_NW\NW_48080_m122.jpg,-0.7175911,6.11635,2.5452583
Synthetic\s_SW_t_NW\NW_48082_m108.jpg,2.0870657,6.0660815,1.3521659
Synthetic\s_SW_t_NW\NW_48106_m106.jpg,-0.1111581,5.223061,1.8127697
Synthetic\s_SW_t_NW\NW_48880_NW_6000_m64.jpg,2.795184,6.760286,2.0270996
Synthetic\s_SW_t_NW\NW_48886_NW_6000_m81.jpg,0.81678325,5.5749784,1.5255601
Synthetic\s_SW_t_NW\NW_48886_SE_6000_m96.jpg,-0.52688503,5.0111985,1.5278277
Synthetic\s_SW_t_NW\NW_48886_SE_m166.jpg,0.9972242,5.618118,1.4947617
Synthetic\s_SW_t_NW\NW_48890_NW_m136.jpg,2.0669134,5.8454204,1.2296696
Synthetic\s_SW_t_NW\NW_48890_SE_m156.jpg,1.7689011,5.695801,1.247778
Synthetic\s_SW_t_NW\NW_50250_NW_m151.jpg,-0.03822981,5.4860163,2.0942063
Synthetic\s_SW_t_NW\NW_50250_SE_m165.jpg,1.1256841,5.780181,1.325769
Synthetic\s_SW_t_NW\NW_50263_NW_m55.jpg,-0.13154404,5.4300323,2.0797358
Synthetic\s_SW_t_NW\NW_50263_SE_6000_m68.jpg,0.6931761,5.752301,1.7862324
Synthetic\s_SW_t_NW\NW_50263_SE_m141.jpg,1.0238632,5.732223,1.2797492
Synthetic\s_SW_t_NW\NW_50267_NW_m47.jpg,-0.08898946,5.824343,1.7490476
Synthetic\s_SW_t_NW\NW_50267_SE_m169.jpg,2.19077,6.060236,1.4900264
Synthetic\s_SW_t_NW\NW_51262_m134.jpg,2.6708062,6.787556,2.0086665
Synthetic\s_SW_t_NW\NW_51264_m127.jpg,2.6378071,6.7973614,2.0037935
Synthetic\s_SW_t_NW\NW_51274_m115.jpg,2.6574628,6.8150816,2.0129244
Synthetic\s_SW_t_NW\NW_52312_NW_6000_m65.jpg,1.5281967,6.088989,0.93589103
Synthetic\s_SW_t_NW\NW_52330_m111.jpg,0.9312706,5.399235,1.2701848
Synthetic\s_SW_t_NW\NW_52333_m101.jpg,1.0354663,5.4060793,1.4840451
Synthetic\s_SW_t_NW\NW_53369_SE_6000_m95.jpg,1.6948361,5.930131,1.0022132
Synthetic\s_SW_t_NW\NW_53568_NW_6000_m66.jpg,-0.24845661,6.913521,1.9872382
Synthetic\s_SW_t_NW\NW_53692_SE_6000_m75.jpg,-1.096824,5.8733315,1.4649482
Synthetic\s_SW_t_NW\NW_53766_NW_6000_m83.jpg,-1.3889518,6.4301367,2.175844
Synthetic\s_SW_t_NW\NW_53767_SE_6000_m93.jpg,0.13748108,5.4420466,1.1834145
Synthetic\s_SW_t_NW\NW_53782_NW_6000_m69.jpg,-1.8338752,7.4626417,2.4186702
Synthetic\s_SW_t_NW\NW_53829_SE_6000_m80.jpg,0.43266758,6.144836,1.1866884
Synthetic\s_SW_t_NW\NW_54271_m130.jpg,0.69792295,6.159382,1.0824158
Synthetic\s_SW_t_NW\NW_54930_SE_6000_m61.jpg,2.702982,6.698453,1.9963782
Synthetic\s_SW_t_NW\NW_56647_SE_6000_m82.jpg,12.062041,5.3730226,2.0282743
Synthetic\s_SW_t_NW\NW_59980_SE_6000_m85.jpg,-0.8957701,6.028259,2.5103858
Synthetic\s_SW_t_NW\NW_60276_NW_6000_m76.jpg,-0.11799656,5.416632,2.029946
Synthetic\s_SW_t_NW\NW_60314_NW_6000_m99.jpg,-0.13548769,5.3962245,2.034335
Synthetic\s_SW_t_NW\NW_60763_m132.jpg,-0.77098006,5.431749,1.9255745
Synthetic\s_SW_t_NW\NW_61131_NW_6000_m98.jpg,1.7256057,5.7835355,1.6566032
Synthetic\s_SW_t_NW\NW_61338_m124.jpg,1.3618295,6.177499,0.8209997
Synthetic\s_SW_t_NW\NW_61732_m133.jpg,-0.90295625,5.419859,1.9818565
Synthetic\s_SW_t_NW\NW_61754_m119.jpg,-0.7927936,5.7861557,1.8476684
Synthetic\s_SW_t_NW\NW_61772_m1.jpg,-1.18989,5.7428036,1.8216352
Synthetic\s_SW_t_NW\NW_61775_m103.jpg,-0.81688654,5.4865966,2.097305
Synthetic\s_SW_t_NW\NW_62377_m116.jpg,-0.3788944,6.1190906,1.8070036
Synthetic\s_SW_t_NW\NW_62442_m11.jpg,-0.24531932,5.540857,1.8333442
Synthetic\s_SW_t_NW\NW_62489_m109.jpg,-0.0776576,5.388428,1.6823463
Synthetic\s_SW_t_NW\NW_62514_m12.jpg,-0.15640181,5.069608,1.8566644
Synthetic\s_SW_t_NW\NW_62531_m13.jpg,-0.50661117,5.46017,1.678707
Synthetic\s_SW_t_NW\NW_62573_m121.jpg,-0.39799148,5.8683505,1.3478261
Synthetic\s_SW_t_NW\NW_62586_m125.jpg,-0.5462769,5.51145,1.7137965
Synthetic\s_SW_t_NW\NW_62627_m135.jpg,-0.24883826,5.244146,1.4146636
Synthetic\s_SW_t_NW\NW_62977_m128.jpg,0.5922153,5.695734,1.7758867
Synthetic\s_SW_t_NW\NW_62980_m123.jpg,1.724649,6.208941,0.92702436
Synthetic\s_SW_t_NW\NW_62981_m102.jpg,-0.22553463,5.391083,1.5156372
Synthetic\s_SW_t_NW\NW_63030_m117.jpg,-0.08049529,5.1207247,1.7168099
Synthetic\s_SW_t_NW\NW_63057_m0.jpg,1.079007,5.70988,1.1275212
Synthetic\s_SW_t_NW\NW_63197_m118.jpg,1.2429212,6.6239276,1.136319
Synthetic\s_SW_t_NW\NW_64877_m113.jpg,0.63601756,6.4272075,0.8089836
Synthetic\s_SW_t_NW\NW_64894_m120.jpg,-0.6228443,5.4252863,1.8341938
Synthetic\s_SW_t_NW\NW_64913_m105.jpg,-1.1178572,5.7711315,1.9251364
Synthetic\s_SW_t_NW\NW_64969_m112.jpg,-1.1728576,5.698876,1.9013767
Synthetic\s_SW_t_NW\NW_8967_NW_m150.jpg,0.6549908,5.965744,1.1130545
Synthetic\s_SW_t_NW\NW_8967_SE_m154.jpg,0.041903432,5.562232,1.1530211
Synthetic\s_SW_t_SW\SW_11781_m47.jpg,-1.8479279,6.7449617,3.0010376
Synthetic\s_SW_t_SW\SW_1180_m30.jpg,-0.3471008,4.832976,2.120842
Synthetic\s_SW_t_SW\SW_11859_m17.jpg,0.8379124,7.3529415,0.9810305
Synthetic\s_SW_t_SW\SW_11986_m69.jpg,-1.3972183,6.85599,2.8209217
Synthetic\s_SW_t_SW\SW_12036_m48.jpg,-1.3761377,6.9646783,2.7939367
Synthetic\s_SW_t_SW\SW_12044_m86.jpg,0.77034986,5.9967403,1.4066219
Synthetic\s_SW_t_SW\SW_12055_m41.jpg,-0.853948,5.9722104,2.2873347
Synthetic\s_SW_t_SW\SW_1346_m89.jpg,2.2730384,5.798967,1.6953747
Synthetic\s_SW_t_SW\SW_13535_m68.jpg,2.1686692,5.9675627,1.6542867
Synthetic\s_SW_t_SW\SW_13599_m29.jpg,2.1966484,5.963151,1.4949034
Synthetic\s_SW_t_SW\SW_16198_m72.jpg,-0.9533138,5.1773725,1.4324061
Synthetic\s_SW_t_SW\SW_16249_m142.jpg,0.510411,6.06186,1.3832833
Synthetic\s_SW_t_SW\SW_16303_m151.jpg,-1.8547775,6.7753587,2.9909148
Synthetic\s_SW_t_SW\SW_18041_m25.jpg,1.9267756,5.723249,1.2908648
Synthetic\s_SW_t_SW\SW_18048_m108.jpg,2.420668,6.0251412,1.7023699
Synthetic\s_SW_t_SW\SW_18057_m70.jpg,1.6789335,5.5097485,1.3743532
Synthetic\s_SW_t_SW\SW_18107_m10.jpg,2.4272013,6.0692353,1.6521251
Synthetic\s_SW_t_SW\SW_18216_m158.jpg,0.5596276,7.030157,0.960309
Synthetic\s_SW_t_SW\SW_18244_m73.jpg,-0.37370425,5.8964787,1.3544909
Synthetic\s_SW_t_SW\SW_18303_m4.jpg,-1.7543383,6.575096,2.7210267
Synthetic\s_SW_t_SW\SW_18359_m16.jpg,-0.58845204,5.743987,1.3287647
Synthetic\s_SW_t_SW\SW_18396_m112.jpg,-1.0315136,6.0853744,2.0067592
Synthetic\s_SW_t_SW\SW_20553_m162.jpg,-1.5295401,6.1428638,1.9062366
Synthetic\s_SW_t_SW\SW_20586_m55.jpg,-0.1687978,4.608199,1.9123682
Synthetic\s_SW_t_SW\SW_21203_m11.jpg,-1.6897525,6.6652217,2.3350425
Synthetic\s_SW_t_SW\SW_21258_m106.jpg,-1.0817553,6.084794,2.0341334
Synthetic\s_SW_t_SW\SW_21363_m50.jpg,0.27218592,6.802911,1.2972261
Synthetic\s_SW_t_SW\SW_22017_m129.jpg,0.8956743,7.256814,1.1316344
Synthetic\s_SW_t_SW\SW_2246_m15.jpg,-0.13080774,4.529674,1.8910588
Synthetic\s_SW_t_SW\SW_22504_m62.jpg,-1.1830735,6.2296667,2.3830378
Synthetic\s_SW_t_SW\SW_22564_m42.jpg,-1.0222214,6.081388,1.8560735
Synthetic\s_SW_t_SW\SW_22593_m117.jpg,-1.1906835,6.538541,2.0783522
Synthetic\s_SW_t_SW\SW_22669_m168.jpg,-1.4223527,6.53355,2.461916
Synthetic\s_SW_t_SW\SW_2324_m60.jpg,-0.06218904,4.5963173,1.862079
Synthetic\s_SW_t_SW\SW_23294_m170.jpg,2.0362864,5.35615,1.8467278
Synthetic\s_SW_t_SW\SW_23392_m155.jpg,-0.85471153,5.1773987,1.4952836
Synthetic\s_SW_t_SW\SW_23410_m43.jpg,-1.0318916,5.827346,2.1683989
Synthetic\s_SW_t_SW\SW_23488_m159.jpg,0.73151976,7.5987926,0.93937963
Synthetic\s_SW_t_SW\SW_23510_m38.jpg,0.7110684,8.166404,1.350984
Synthetic\s_SW_t_SW\SW_23526_m5.jpg,0.2746274,7.9871545,1.943938
Synthetic\s_SW_t_SW\SW_23580_m130.jpg,-1.7735755,6.2239594,2.0301936
Synthetic\s_SW_t_SW\SW_23604_m76.jpg,-0.11206433,4.519186,1.9284886
Synthetic\s_SW_t_SW\SW_2369_m153.jpg,2.2154505,5.5103383,1.5881824
Synthetic\s_SW_t_SW\SW_23737_m3.jpg,0.034594595,4.4892907,1.9581466
Synthetic\s_SW_t_SW\SW_23764_m114.jpg,2.28878,5.4317584,1.6539015
Synthetic\s_SW_t_SW\SW_2455_m90.jpg,2.0285828,5.9234433,1.8591255
Synthetic\s_SW_t_SW\SW_24997_m91.jpg,-1.3724741,6.581684,2.5772316
Synthetic\s_SW_t_SW\SW_25004_m124.jpg,0.7186111,7.5674653,0.8372215
Synthetic\s_SW_t_SW\SW_25123_m24.jpg,2.3299088,5.882607,1.418058
Synthetic\s_SW_t_SW\SW_26575_m101.jpg,0.7182191,5.4483533,2.6051054
Synthetic\s_SW_t_SW\SW_26678_m81.jpg,0.3025788,5.434956,2.622772
Synthetic\s_SW_t_SW\SW_26877_m39.jpg,-1.345107,5.5793285,1.6627254
Synthetic\s_SW_t_SW\SW_26974_m79.jpg,1.1522528,6.646283,1.4441081
Synthetic\s_SW_t_SW\SW_27291_m171.jpg,0.3060452,7.4256973,1.4825449
Synthetic\s_SW_t_SW\SW_27570_m161.jpg,1.3021582,5.258678,1.6843128
Synthetic\s_SW_t_SW\SW_2949_m6.jpg,1.5698931,6.355073,0.7881548
Synthetic\s_SW_t_SW\SW_30621_m135.jpg,10.085579,5.384273,2.3195682
Synthetic\s_SW_t_SW\SW_30634_m1.jpg,2.141319,5.188542,1.8206577
Synthetic\s_SW_t_SW\SW_30980_m87.jpg,2.509007,5.934724,1.6436518
Synthetic\s_SW_t_SW\SW_30981_m18.jpg,2.042706,5.8445134,1.8386319
Synthetic\s_SW_t_SW\SW_31523_m98.jpg,-0.81226355,6.205254,2.196119
Synthetic\s_SW_t_SW\SW_31569_m27.jpg,-1.9376688,7.0031114,2.3797824
Synthetic\s_SW_t_SW\SW_31610_m128.jpg,-1.1177484,6.4448886,2.4887962
Synthetic\s_SW_t_SW\SW_31644_m103.jpg,1.8760104,6.4634414,1.4322121
Synthetic\s_SW_t_SW\SW_31658_m166.jpg,-0.10598016,4.571638,1.8952242
Synthetic\s_SW_t_SW\SW_31661_m32.jpg,2.5445108,5.6495514,1.3987085
Synthetic\s_SW_t_SW\SW_31734_m107.jpg,2.7922697,6.1027737,1.5342422
Synthetic\s_SW_t_SW\SW_31776_m102.jpg,0.020948546,7.0812693,1.6618655
Synthetic\s_SW_t_SW\SW_31777_m94.jpg,-0.11063614,4.6201067,1.9667875
Synthetic\s_SW_t_SW\SW_31831_m120.jpg,2.1753447,5.8082385,1.2568873
Synthetic\s_SW_t_SW\SW_31867_m7.jpg,0.423587,7.3123565,1.2515874
Synthetic\s_SW_t_SW\SW_32438_m66.jpg,-1.5457782,6.7290897,2.7806325
Synthetic\s_SW_t_SW\SW_32502_m82.jpg,-1.541564,6.224218,2.4891722
Synthetic\s_SW_t_SW\SW_33350_m35.jpg,-1.1995602,6.2879615,1.8320427
Synthetic\s_SW_t_SW\SW_33357_m37.jpg,-1.4719073,6.5114822,2.2943716
Synthetic\s_SW_t_SW\SW_34794_m63.jpg,0.661188,6.751242,0.94040537
Synthetic\s_SW_t_SW\SW_34909_m133.jpg,1.6587898,5.2532425,1.7151016
Synthetic\s_SW_t_SW\SW_3493_m58.jpg,0.39038616,6.935158,1.0745349
Synthetic\s_SW_t_SW\SW_35093_m113.jpg,0.9464434,5.9830146,1.080688
Synthetic\s_SW_t_SW\SW_3557_m22.jpg,-1.0650063,6.358044,1.7741653
Synthetic\s_SW_t_SW\SW_39493_m56.jpg,-1.6248014,6.125033,2.422192
Synthetic\s_SW_t_SW\SW_39500_m150.jpg,-1.2885163,5.9494705,1.8224
Synthetic\s_SW_t_SW\SW_40235_m78.jpg,-1.2949189,6.5808744,1.9621701
Synthetic\s_SW_t_SW\SW_40381_m12.jpg,1.2419424,7.746821,1.0135593
